date,count
8/11/2017,5382785.714
8/12/2017,5171571.429
8/13/2017,4960357.143
8/14/2017,4749142.857
8/15/2017,4537928.571
8/16/2017,4326714.286
8/17/2017,4115500
8/18/2017,3904285.714
8/19/2017,3693071.429
8/20/2017,3481857.143
8/21/2017,3270642.857
8/22/2017,3059428.571
8/23/2017,2848214.286
8/24/2017,2637000
8/25/2017,2637201.55
8/26/2017,2637403.101
8/27/2017,2637604.651
8/28/2017,2637806.202
8/29/2017,2638007.752
8/30/2017,2638209.302
8/31/2017,2638410.853
9/1/2017,2638612.403
9/2/2017,2638813.953
9/3/2017,2639015.504
9/4/2017,2639217.054
9/5/2017,2639418.605
9/6/2017,2639620.155
9/7/2017,2639821.705
9/8/2017,2640023.256
9/9/2017,2640224.806
9/10/2017,2640426.357
9/11/2017,2640627.907
9/12/2017,2640829.457
9/13/2017,2641031.008
9/14/2017,2641232.558
9/15/2017,2641434.109
9/16/2017,2641635.659
9/17/2017,2641837.209
9/18/2017,2642038.76
9/19/2017,2642240.31
9/20/2017,2642441.86
9/21/2017,2642643.411
9/22/2017,2642844.961
9/23/2017,2643046.512
9/24/2017,2643248.062
9/25/2017,2643449.612
9/26/2017,2643651.163
9/27/2017,2643852.713
9/28/2017,2644054.264
9/29/2017,2644255.814
9/30/2017,2644457.364
10/1/2017,2644658.915
10/2/2017,2644860.465
10/3/2017,2645062.016
10/4/2017,2645263.566
10/5/2017,2645465.116
10/6/2017,2645666.667
10/7/2017,2645868.217
10/8/2017,2646069.767
10/9/2017,2646271.318
10/10/2017,2646472.868
10/11/2017,2646674.419
10/12/2017,2646875.969
10/13/2017,2647077.519
10/14/2017,2647279.07
10/15/2017,2647480.62
10/16/2017,2647682.171
10/17/2017,2647883.721
10/18/2017,2648085.271
10/19/2017,2648286.822
10/20/2017,2648488.372
10/21/2017,2648689.922
10/22/2017,2648891.473
10/23/2017,2649093.023
10/24/2017,2649294.574
10/25/2017,2649496.124
10/26/2017,2649697.674
10/27/2017,2649899.225
10/28/2017,2650100.775
10/29/2017,2650302.326
10/30/2017,2650503.876
10/31/2017,2650705.426
11/1/2017,2650906.977
11/2/2017,2651108.527
11/3/2017,2651310.078
11/4/2017,2651511.628
11/5/2017,2651713.178
11/6/2017,2651914.729
11/7/2017,2652116.279
11/8/2017,2652317.829
11/9/2017,2652519.38
11/10/2017,2652720.93
11/11/2017,2652922.481
11/12/2017,2653124.031
11/13/2017,2653325.581
11/14/2017,2653527.132
11/15/2017,2653728.682
11/16/2017,2653930.233
11/17/2017,2654131.783
11/18/2017,2654333.333
11/19/2017,2654534.884
11/20/2017,2654736.434
11/21/2017,2654937.984
11/22/2017,2655139.535
11/23/2017,2655341.085
11/24/2017,2655542.636
11/25/2017,2655744.186
11/26/2017,2655945.736
11/27/2017,2656147.287
11/28/2017,2656348.837
11/29/2017,2656550.388
11/30/2017,2656751.938
12/1/2017,2656953.488
12/2/2017,2657155.039
12/3/2017,2657356.589
12/4/2017,2657558.14
12/5/2017,2657759.69
12/6/2017,2657961.24
12/7/2017,2658162.791
12/8/2017,2658364.341
12/9/2017,2658565.891
12/10/2017,2658767.442
12/11/2017,2658968.992
12/12/2017,2659170.543
12/13/2017,2659372.093
12/14/2017,2659573.643
12/15/2017,2659775.194
12/16/2017,2659976.744
12/17/2017,2660178.295
12/18/2017,2660379.845
12/19/2017,2660581.395
12/20/2017,2660782.946
12/21/2017,2660984.496
12/22/2017,2661186.047
12/23/2017,2661387.597
12/24/2017,2661589.147
12/25/2017,2661790.698
12/26/2017,2661992.248
12/27/2017,2662193.798
12/28/2017,2662395.349
12/29/2017,2662596.899
12/30/2017,2662798.45
12/31/2017,2663000
1/1/2018,2637000
1/2/2018,2611000
